pbp_a_hnumber	pbp_a_plan_identifier	segment_id	pbp_a_ben_cov	pbp_a_plan_type	orgtype	bid_id	version	part_d_model_demo	part_d_enhncd_cvrg_demo	mrx_form_model_type	mrx_drug_ben_yn	mrx_benefit_type	mrx_partd_network_loc	mrx_ltc_attest_flag	mrx_first_fill	mrx_otc_meds_pay_ump_yn	mrx_otc_meds_attest_flag	mrx_formulary_tiers_num	mrx_tier_form_ex	mrx_tier_form_ex_2_yn	mrx_tier_form_ex_2	mrx_ae_oon_cstshr_struct	mrx_ae_cstshr_apply	mrx_form_model_desc	mrx_ae_ooptcs_apply	mrx_alt_ded_charge	mrx_alt_ded_amount	mrx_alt_ded_type_yn	mrx_alt_no_ded_tier	mrx_alt_ded_tier_cstshr_yn	mrx_alt_gen_cstshr_struct	mrx_alt_gen_coins_pct	mrx_alt_gen_copay_amt	mrx_alt_oon_cstshr_struct	mrx_alt_red_cost_sharing	mrx_alt_red_cost_sharing_items	mrx_alt_fulfill_desc	mrx_alt_excl_drugs_yn	mrx_alt_pre_icl_cost_share	mrx_alt_pre_icl_exclud_only_yn	mrx_alt_ira_covg_tier	mrx_alt_cstshr_post_oopt	mrx_gen_loc_rstd	mrx_gen_rstd_1m	mrx_gen_rstd_2m	mrx_gen_rstd_3m	mrx_gen_loc_oon	mrx_gen_oon_1m	mrx_gen_oon_os	mrx_gen_loc_mostd	mrx_gen_mostd_1m	mrx_gen_mostd_2m	mrx_gen_mostd_3m	mrx_gen_loc_ltc	mrx_gen_ltc_1m	mrx_tier_extd_days_gen_yn	mrx_gen_extd_first_fill	mrx_gen_ira_rstd_copay_1m	mrx_gen_ira_rstd_copay_2m	mrx_gen_ira_rstd_copay_3m	mrx_gen_ira_mostd_copay_1m	mrx_gen_ira_mostd_copay_2m	mrx_gen_ira_mostd_copay_3m	mrx_gen_ira_oonp_copay_1m	mrx_gen_ira_oonp_copay_othnum	mrx_gen_ira_ltcp_copay_1m	mrx_gen_ira_rstd_coins_1m	mrx_gen_ira_rstd_coins_2m	mrx_gen_ira_rstd_coins_3m	mrx_gen_ira_mostd_coins_1m	mrx_gen_ira_mostd_coins_2m	mrx_gen_ira_mostd_coins_3m	mrx_gen_ira_oonp_coins_1m	mrx_gen_ira_oonp_coins_othnum	mrx_gen_ira_ltcp_coins_1m	mrx_avg_exp_cost_share_attest	mrx_snp_zerocost_attest	mrx_vaccine_attest	mrx_insulin_attest
S5921	388	0		29	10	S5921_388_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	389	0		29	10	S5921_389_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	390	0		29	10	S5921_390_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	391	0		29	10	S5921_391_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	392	0		29	10	S5921_392_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	393	0		29	10	S5921_393_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	394	0		29	10	S5921_394_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	395	0		29	10	S5921_395_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	396	0		29	10	S5921_396_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	397	0		29	10	S5921_397_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	398	0		29	10	S5921_398_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	399	0		29	10	S5921_399_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	400	0		29	10	S5921_400_0	1			5F	1	4	101110	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	401	0		29	10	S5921_401_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	402	0		29	10	S5921_402_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	403	0		29	10	S5921_403_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	404	0		29	10	S5921_404_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	405	0		29	10	S5921_405_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	406	0		29	10	S5921_406_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	407	0		29	10	S5921_407_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	408	0		29	10	S5921_408_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	409	0		29	10	S5921_409_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	410	0		29	10	S5921_410_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	411	0		29	10	S5921_411_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	412	0		29	10	S5921_412_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	413	0		29	10	S5921_413_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	414	0		29	10	S5921_414_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	415	0		29	10	S5921_415_0	1			5F	1	4	101101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	130.00	2	0110000	1				2	1	111	Members have a reduced deductible below the standard benefit, Member's deductible only applies to Tiers 3, 4, and 5, Members pay copays instead of coinsurance on tiers 1 and 2, and Member has coverage of some excluded drugs.	1	3		0001110	3																																		1		1	1
S5921	802	0		29	10	S5921_802_0	1				1																																																																				
S5921	837	0		29	10	S5921_837_0	1				1																																																																				
S5921	890	0		29	10	S5921_890_0	1				1																																																																				
S5921	891	0		29	10	S5921_891_0	1				1																																																																				
S5921	892	0		29	10	S5921_892_0	1				1																																																																				
S5921	893	0		29	10	S5921_893_0	1				1																																																																				
S5921	894	0		29	10	S5921_894_0	1				1																																																																				
S5953	001	0		29	10	S5953_001_0	3			5F4	1	3	101110	1	2	2		6	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier, Select Care Drugs		1	615.00	2	0100001	1				2					3		0001110	1																																		1		1	1
S5953	801	0		29	10	S5953_801_0	2				1																																																																				
S5953	802	0		29	10	S5953_802_0	2				1																																																																				
S5960	803	0		29	10	S5960_803_0	1				1																																																																				
S5960	804	0		29	10	S5960_804_0	1				1																																																																				
S5960	805	0		29	10	S5960_805_0	1				1																																																																				
S5966	803	0		29	10	S5966_803_0	2				1																																																																				
S5966	804	0		29	10	S5966_804_0	2				1																																																																				
S5975	801	0		29	10	S5975_801_0	1				1																																																																				
S5975	807	0		29	10	S5975_807_0	1				1																																																																				
S5975	808	0		29	10	S5975_808_0	1				1																																																																				
S5975	810	0		29	10	S5975_810_0	1				1																																																																				
S5993	001	0		29	10	S5993_001_0	5			5F	1	2	110101	1		2		5	4	2		2	2	Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier	1		615.00														0111110																																			1		1	1
S5993	003	0		29	10	S5993_003_0	6			5F	1	4	110101	1	2	2		5	4	2				Preferred Generic, Generic, Preferred Brand, Non-Preferred Drug, Specialty Tier		2	200.00	2	0110000	1				2	1	111	This plan has a $200 deductible for Tiers 3,4,5 and has low generic copays rather than 25% coinsurance.	2	3		0111110	1																																		1		1	1
